============================= test session starts ==============================
platform linux -- Python 3.12.3, pytest-7.4.3, pluggy-1.6.0 -- /home/jhonslife/Didin Facil/backend/venv/bin/python3
cachedir: .pytest_cache
rootdir: /home/jhonslife/Didin Facil/backend
configfile: pytest.ini
plugins: asyncio-0.21.1, anyio-3.7.1, cov-4.1.0
backend/tests/unit/test_status_webhooks.py::TestGetWebhook::test_get_webhook_not_found PASSED [ 64%]
backend/tests/unit/test_templates_routes.py::TestTemplateService::test_create_template PASSED [ 64%]
backend/tests/unit/test_templates_routes.py::TestTemplateService::test_get_template PASSED [ 64%]
backend/tests/unit/test_templates_routes.py::TestTemplateService::test_get_template_not_found PASSED [ 64%]
backend/tests/unit/test_templates_routes.py::TestTemplateService::test_list_templates PASSED [ 65%]
backend/tests/unit/test_templates_routes.py::TestTemplateService::test_update_template PASSED [ 65%]
backend/tests/unit/test_templates_routes.py::TestTemplateService::test_delete_template PASSED [ 65%]
backend/tests/unit/test_templates_routes.py::TestTemplateService::test_render_template PASSED [ 65%]
backend/tests/unit/test_templates_routes.py::TestTemplateService::test_render_without_hashtags PASSED [ 65%]
backend/tests/unit/test_templates_routes.py::TestTemplateService::test_clone_template PASSED [ 65%]
backend/tests/unit/test_templates_routes.py::TestTemplateRoutes::test_list_templates_endpoint PASSED [ 65%]
backend/tests/unit/test_templates_routes.py::TestTemplateRoutes::test_get_default_templates PASSED [ 65%]
backend/tests/unit/test_templates_routes.py::TestTemplateRoutes::test_get_categories PASSED [ 66%]
backend/tests/unit/test_templates_routes.py::TestTemplateValidation::test_template_create_validation PASSED [ 66%]
backend/tests/unit/test_templates_routes.py::TestTemplateValidation::test_template_name_too_long PASSED [ 66%]
backend/tests/unit/test_templates_routes.py::TestTemplateValidation::test_template_caption_too_long PASSED [ 66%]
backend/tests/unit/test_templates_routes.py::TestTemplateValidation::test_template_too_many_hashtags PASSED [ 66%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_create_session PASSED [ 66%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_list_sessions_empty PASSED [ 66%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_list_sessions_with_data PASSED [ 66%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_upload_session_not_found PASSED [ 66%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_create_session_error PASSED [ 67%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_get_session_found PASSED [ 67%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_get_session_not_found PASSED [ 67%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_backup_session_success PASSED [ 67%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_backup_session_failure PASSED [ 67%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_restore_session_success PASSED [ 67%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_restore_session_no_backup PASSED [ 67%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_update_cookies_success PASSED [ 67%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_update_cookies_failure PASSED [ 67%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_delete_session_success PASSED [ 68%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_delete_session_failure PASSED [ 68%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_upload_success PASSED [ 68%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_upload_failure PASSED [ 68%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_upload_exception PASSED [ 68%]
backend/tests/unit/test_tiktok_routes.py::test_tiktok_upload_with_hashtags_and_privacy PASSED [ 68%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_save_session PASSED [ 68%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_get_session PASSED [ 68%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_get_session_not_found PASSED [ 69%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_get_cookies PASSED [ 69%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_mark_session_used PASSED [ 69%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_update_session_status PASSED [ 69%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_backup_session PASSED [ 69%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_backup_session_not_found PASSED [ 69%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_restore_session PASSED [ 69%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_restore_session_no_backup PASSED [ 69%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_delete_session PASSED [ 69%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_delete_session_with_backups PASSED [ 70%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_list_sessions PASSED [ 70%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_get_session_health_valid PASSED [ 70%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_get_session_health_expired PASSED [ 70%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_get_session_health_not_found PASSED [ 70%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_update_cookies PASSED [ 70%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSessionManager::test_get_stats PASSED [ 70%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSession::test_create_session_defaults PASSED [ 70%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSession::test_session_serialization PASSED [ 71%]
backend/tests/unit/test_tiktok_session.py::TestTikTokSession::test_session_deserialization PASSED [ 71%]
backend/tests/unit/test_utils.py::TestIntegrityChecker::test_init PASSED [ 71%]
backend/tests/unit/test_utils.py::TestIntegrityChecker::test_calculate_file_hash_file_exists PASSED [ 71%]
backend/tests/unit/test_utils.py::TestIntegrityChecker::test_calculate_file_hash_file_not_found PASSED [ 71%]
backend/tests/unit/test_utils.py::TestIntegrityChecker::test_calculate_file_hash_consistency PASSED [ 71%]
backend/tests/unit/test_utils.py::TestIntegrityChecker::test_calculate_file_hash_different_content PASSED [ 71%]
backend/tests/unit/test_utils.py::TestIntegrityChecker::test_verify_integrity_files_missing PASSED [ 71%]
backend/tests/unit/test_utils.py::TestIntegrityChecker::test_verify_integrity_files_exist PASSED [ 71%]
backend/tests/unit/test_utils.py::TestIntegrityChecker::test_critical_files_list PASSED [ 72%]
backend/tests/unit/test_utils.py::TestSecurityMonitor::test_init PASSED  [ 72%]
backend/tests/unit/test_utils.py::TestSecurityMonitor::test_start_sets_running PASSED [ 72%]
backend/tests/unit/test_utils.py::TestSecurityMonitor::test_stop_clears_running PASSED [ 72%]
backend/tests/unit/test_utils.py::TestSecurityMonitor::test_check_debugger_allowed PASSED [ 72%]
backend/tests/unit/test_utils.py::TestSecurityMonitor::test_check_debugger_no_debugger PASSED [ 72%]
backend/tests/unit/test_utils.py::TestSecurityMonitor::test_check_debugger_trace_detected PASSED [ 72%]
backend/tests/unit/test_utils.py::TestSecurityMonitor::test_check_debugger_env_var_detected PASSED [ 72%]
backend/tests/unit/test_utils.py::TestSecurityMonitor::test_check_debugger_vscode_detected PASSED [ 72%]
backend/tests/unit/test_webhooks.py::TestMercadoPagoWebhookPayload::test_webhook_payload_valid PASSED [ 73%]
backend/tests/unit/test_webhooks.py::TestVerifyMercadoPagoSignature::test_verify_signature_valid PASSED [ 73%]
backend/tests/unit/test_webhooks.py::TestVerifyMercadoPagoSignature::test_verify_signature_invalid PASSED [ 73%]
backend/tests/unit/test_webhooks.py::TestHandlePaymentEvent::test_handle_payment_created PASSED [ 73%]
backend/tests/unit/test_webhooks.py::TestHandlePaymentEvent::test_handle_payment_approved_license PASSED [ 73%]
backend/tests/unit/test_webhooks.py::TestHandlePaymentEvent::test_handle_payment_approved_credits PASSED [ 73%]
backend/tests/unit/test_webhooks.py::TestHandlePaymentEvent::test_handle_payment_cancelled PASSED [ 73%]
backend/tests/unit/test_webhooks.py::TestHandlePaymentEvent::test_handle_payment_refunded PASSED [ 73%]
backend/tests/unit/test_webhooks.py::TestHandlePaymentEvent::test_handle_payment_no_payment_id PASSED [ 74%]
backend/tests/unit/test_webhooks.py::TestHandleSubscriptionEvent::test_handle_subscription_created PASSED [ 74%]
backend/tests/unit/test_webhooks.py::TestHandleSubscriptionEvent::test_handle_subscription_updated_authorized PASSED [ 74%]
backend/tests/unit/test_webhooks.py::TestHandleSubscriptionEvent::test_handle_subscription_no_preapproval_id PASSED [ 74%]
backend/tests/unit/test_webhooks.py::TestMercadoPagoWebhookEndpoint::test_webhook_invalid_signature PASSED [ 74%]
backend/tests/unit/test_webhooks.py::TestMercadoPagoWebhookEndpoint::test_webhook_valid_payment_event PASSED [ 74%]
backend/tests/unit/test_whatsapp_routes.py::TestWhatsAppModels::test_instance_create_model PASSED [ 74%]
backend/tests/unit/test_whatsapp_routes.py::TestWhatsAppModels::test_instance_create_without_webhook PASSED [ 74%]
backend/tests/unit/test_whatsapp_routes.py::TestWhatsAppModels::test_message_send_model PASSED [ 74%]
backend/tests/unit/test_whatsapp_routes.py::TestGetWhatsAppClient::test_get_client_without_api_key PASSED [ 75%]
backend/tests/unit/test_whatsapp_routes.py::TestGetWhatsAppClient::test_get_client_success PASSED [ 75%]
backend/tests/unit/test_whatsapp_routes.py::TestCreateInstance::test_create_instance_success PASSED [ 75%]
backend/tests/unit/test_whatsapp_routes.py::TestCreateInstance::test_create_instance_with_default_webhook PASSED [ 75%]
backend/tests/unit/test_whatsapp_routes.py::TestCreateInstance::test_create_instance_error PASSED [ 75%]
backend/tests/unit/test_whatsapp_routes.py::TestGetQRCode::test_get_qrcode_success PASSED [ 75%]
backend/tests/unit/test_whatsapp_routes.py::TestGetQRCode::test_get_qrcode_error PASSED [ 75%]
backend/tests/unit/test_whatsapp_routes.py::TestSendMessage::test_send_message_success PASSED [ 75%]
backend/tests/unit/test_whatsapp_routes.py::TestSendMessage::test_send_message_instance_not_found PASSED [ 76%]
backend/tests/unit/test_whatsapp_routes.py::TestSendMessage::test_send_message_error PASSED [ 76%]
backend/tests/unit/test_whatsapp_routes.py::TestWhatsAppWebhook::test_webhook_no_instance PASSED [ 76%]
backend/tests/unit/test_whatsapp_routes.py::TestWhatsAppWebhook::test_webhook_instance_not_found PASSED [ 76%]
backend/tests/unit/test_whatsapp_routes.py::TestWhatsAppWebhook::test_webhook_messages_upsert_conversation PASSED [ 76%]
backend/tests/unit/test_whatsapp_routes.py::TestWhatsAppWebhook::test_webhook_messages_upsert_extended_text PASSED [ 76%]
backend/tests/unit/test_whatsapp_routes.py::TestWhatsAppWebhook::test_webhook_messages_empty_content PASSED [ 76%]
backend/tests/unit/test_whatsapp_routes.py::TestWhatsAppWebhook::test_webhook_other_event PASSED [ 76%]
backend/tests/unit/test_whatsapp_routes.py::TestListMessages::test_list_messages_success PASSED [ 76%]
backend/tests/unit/test_whatsapp_routes.py::TestListMessages::test_list_messages_instance_not_found PASSED [ 77%]
backend/tests/unit/test_whatsapp_routes.py::TestListMessages::test_list_messages_not_authorized PASSED [ 77%]
backend/tests/unit/test_whatsapp_routes.py::TestListMessages::test_list_messages_admin_access PASSED [ 77%]
backend/tests/unit/test_whatsapp_routes.py::TestScheduleReconnection::test_schedule_reconnection_first_attempt PASSED [ 77%]
backend/tests/unit/test_whatsapp_routes.py::TestScheduleReconnection::test_schedule_reconnection_increment_attempts PASSED [ 77%]
backend/tests/unit/test_whatsapp_routes.py::TestScheduleReconnection::test_schedule_reconnection_max_attempts PASSED [ 77%]
backend/tests/unit/test_whatsapp_routes.py::TestGetInstanceStatus::test_get_status_success PASSED [ 77%]
backend/tests/unit/test_whatsapp_routes.py::TestGetInstanceStatus::test_get_status_with_qr_code PASSED [ 77%]
backend/tests/unit/test_whatsapp_routes.py::TestGetInstanceStatus::test_get_status_with_reconnection_info PASSED [ 77%]
backend/tests/unit/test_whatsapp_routes.py::TestGetInstanceStatus::test_get_status_instance_not_found PASSED [ 78%]
backend/tests/unit/test_whatsapp_routes.py::TestGetInstanceStatus::test_get_status_not_authorized PASSED [ 78%]
backend/tests/unit/test_whatsapp_routes.py::TestForceReconnect::test_force_reconnect_success PASSED [ 78%]
backend/tests/unit/test_whatsapp_routes.py::TestForceReconnect::test_force_reconnect_api_error PASSED [ 78%]
backend/tests/unit/test_whatsapp_routes.py::TestForceReconnect::test_force_reconnect_not_found PASSED [ 78%]
backend/tests/unit/test_whatsapp_routes.py::TestForceReconnect::test_force_reconnect_not_authorized PASSED [ 78%]
backend/tests/unit/test_whatsapp_routes.py::TestWebhookConnectionUpdate::test_webhook_connection_update_connected PASSED [ 78%]
backend/tests/unit/test_whatsapp_routes.py::TestWebhookConnectionUpdate::test_webhook_connection_update_disconnected PASSED [ 78%]
backend/tests/unit/test_whatsapp_routes.py::TestWebhookConnectionUpdate::test_webhook_connection_update_connecting PASSED [ 79%]
backend/tests/unit/test_whatsapp_routes.py::TestWebhookConnectionUpdate::test_webhook_connection_update_error PASSED [ 79%]
backend/tests/unit/test_whatsapp_routes.py::TestWebhookConnectionUpdate::test_webhook_connection_update_unknown_state PASSED [ 79%]
backend/tests/unit/test_whatsapp_routes.py::TestWebhookQRCodeUpdate::test_webhook_qrcode_updated PASSED [ 79%]
backend/tests/unit/test_whatsapp_routes.py::TestWebhookQRCodeUpdate::test_webhook_qrcode_updated_empty PASSED [ 79%]
backend/tests/unit/test_youtube_routes.py::test_youtube_init_auth_no_creds PASSED [ 79%]
backend/tests/unit/test_youtube_routes.py::test_youtube_init_auth_success PASSED [ 79%]
backend/tests/unit/test_youtube_routes.py::test_youtube_init_auth_exception PASSED [ 79%]
backend/tests/unit/test_youtube_routes.py::test_youtube_list_accounts_empty PASSED [ 79%]
backend/tests/unit/test_youtube_routes.py::test_youtube_list_accounts_with_data PASSED [ 80%]
backend/tests/unit/test_youtube_routes.py::test_youtube_upload_no_token PASSED [ 80%]
backend/tests/unit/test_youtube_routes.py::test_youtube_get_quota_status_empty PASSED [ 80%]
backend/tests/unit/test_youtube_routes.py::test_youtube_get_quota_status_with_data PASSED [ 80%]
backend/tests/unit/test_youtube_routes.py::test_youtube_track_quota_new PASSED [ 80%]
backend/tests/unit/test_youtube_routes.py::test_youtube_track_quota_existing PASSED [ 80%]
backend/tests/unit/test_youtube_routes.py::test_youtube_quota_history_empty PASSED [ 80%]
backend/tests/unit/test_youtube_routes.py::test_youtube_quota_history_with_data PASSED [ 80%]
backend/tests/unit/test_youtube_routes.py::test_youtube_check_quota_alerts PASSED [ 81%]
backend/tests/unit/shared/test_postgres.py::test_postgres_manager_singleton PASSED [ 81%]
backend/tests/unit/shared/test_postgres.py::test_postgres_manager_init PASSED [ 81%]
backend/tests/unit/shared/test_postgres.py::test_postgres_manager_init_already_initialized PASSED [ 81%]
backend/tests/unit/shared/test_postgres.py::test_postgres_manager_init_failure PASSED [ 81%]
backend/tests/unit/shared/test_postgres.py::test_postgres_manager_close PASSED [ 81%]
backend/tests/unit/shared/test_postgres.py::test_postgres_manager_get_database_not_initialized PASSED [ 81%]
backend/tests/unit/shared/test_postgres.py::test_global_functions PASSED [ 81%]
backend/tests/unit/shared/test_postgres.py::test_get_db_context_manager PASSED [ 81%]
backend/tests/unit/shared/test_postgres.py::test_dbsession PASSED        [ 82%]
backend/tests/unit/shared/test_postgres.py::test_dbsession_rollback PASSED [ 82%]
backend/tests/unit/shared/test_postgres.py::test_repository_methods PASSED [ 82%]
backend/tests/unit/shared/test_postgres.py::test_execute_raw_fetch_raw PASSED [ 82%]
backend/tests/unit/shared/test_redis.py::test_redis_manager_singleton PASSED [ 82%]
backend/tests/unit/shared/test_redis.py::test_redis_manager_init PASSED  [ 82%]
backend/tests/unit/shared/test_redis.py::test_redis_manager_init_failure PASSED [ 82%]
backend/tests/unit/shared/test_redis.py::test_redis_manager_close PASSED [ 82%]
backend/tests/unit/shared/test_redis.py::test_redis_manager_client_property_not_initialized PASSED [ 83%]
backend/tests/unit/shared/test_redis.py::test_global_functions PASSED    [ 83%]
backend/tests/unit/shared/test_redis.py::test_get_redis_auto_init PASSED [ 83%]
backend/tests/unit/shared/test_redis.py::test_redis_connection_context_manager PASSED [ 83%]
backend/tests/unit/shared/test_redis.py::test_redis_cache PASSED         [ 83%]
backend/tests/unit/shared/test_redis.py::test_redis_cache_incr_decr PASSED [ 83%]
backend/tests/unit/shared/test_redis.py::test_redis_cache_expire_ttl PASSED [ 83%]
backend/tests/unit/shared/test_redis.py::test_redis_cache_get_many PASSED [ 83%]
backend/tests/unit/shared/test_redis.py::test_redis_cache_set_many PASSED [ 83%]
backend/tests/unit/shared/test_redis.py::test_redis_cache_delete_pattern PASSED [ 84%]
backend/tests/unit/shared/test_redis.py::test_redis_queue PASSED         [ 84%]
backend/tests/unit/shared/test_redis.py::test_redis_queue_pop_with_timeout PASSED [ 84%]
backend/tests/unit/shared/test_redis.py::test_redis_queue_peek PASSED    [ 84%]
backend/tests/unit/shared/test_redis.py::test_redis_queue_clear PASSED   [ 84%]
backend/tests/unit/shared/test_redis.py::test_redis_lock PASSED          [ 84%]
backend/tests/unit/shared/test_redis.py::test_redis_lock_acquire_blocking PASSED [ 84%]
backend/tests/unit/shared/test_redis.py::test_redis_lock_acquire_blocking_timeout PASSED [ 84%]
backend/tests/unit/shared/test_redis.py::test_redis_lock_release_not_owned PASSED [ 84%]
backend/tests/unit/shared/test_redis.py::test_redis_pubsub PASSED        [ 85%]
backend/tests/unit/shared/test_redis.py::test_redis_pubsub_listen PASSED [ 85%]
backend/tests/unit/shared/test_redis.py::test_redis_pubsub_close PASSED  [ 85%]
backend/tests/unit/shared/test_redis.py::test_redis_pubsub_unsubscribe_not_connected PASSED [ 85%]
backend/tests/unit/shared/test_redis.py::test_redis_manager_close_when_not_initialized PASSED [ 85%]
backend/tests/unit/shared/test_redis.py::test_redis_manager_init_already_initialized PASSED [ 85%]
backend/tests/unit/shared/test_redis.py::test_redis_cache_delete_not_found PASSED [ 85%]
backend/tests/unit/shared/test_redis.py::test_redis_cache_exists_not_found PASSED [ 85%]
backend/tests/integration/test_auth_routes.py::TestLoginEndpoint::test_login_success PASSED [ 86%]
backend/tests/integration/test_auth_routes.py::TestLoginEndpoint::test_login_invalid_credentials PASSED [ 86%]
backend/tests/integration/test_auth_routes.py::TestLoginEndpoint::test_login_hwid_mismatch PASSED [ 86%]
backend/tests/integration/test_auth_routes.py::TestRegisterEndpoint::test_register_success PASSED [ 86%]
backend/tests/integration/test_auth_routes.py::TestRegisterEndpoint::test_register_email_exists PASSED [ 86%]
backend/tests/integration/test_auth_routes.py::TestRefreshEndpoint::test_refresh_success PASSED [ 86%]
backend/tests/integration/test_auth_routes.py::TestRefreshEndpoint::test_refresh_hwid_mismatch PASSED [ 86%]
backend/tests/integration/test_auth_routes.py::TestRefreshEndpoint::test_refresh_user_not_found PASSED [ 86%]
backend/tests/integration/test_auth_routes.py::TestRefreshEndpoint::test_refresh_invalid_token PASSED [ 86%]
backend/tests/integration/test_auth_routes.py::TestMeEndpoint::test_me_success PASSED [ 87%]
backend/tests/integration/test_auth_routes.py::TestMeEndpoint::test_me_unauthorized PASSED [ 87%]
backend/tests/integration/test_auth_routes.py::TestLogoutEndpoint::test_logout_success PASSED [ 87%]
backend/tests/integration/test_copy_routes.py::TestGenerateCopy::test_generate_copy_success PASSED [ 87%]
backend/tests/integration/test_copy_routes.py::TestGenerateCopy::test_generate_copy_from_cache PASSED [ 87%]
backend/tests/integration/test_copy_routes.py::TestGenerateCopy::test_generate_copy_insufficient_credits PASSED [ 87%]
backend/tests/integration/test_copy_routes.py::TestGenerateCopy::test_generate_copy_with_all_options PASSED [ 87%]
backend/tests/integration/test_copy_routes.py::TestCreditsEndpoints::test_get_credits PASSED [ 87%]
backend/tests/integration/test_copy_routes.py::TestCreditsEndpoints::test_get_quota PASSED [ 88%]
backend/tests/integration/test_copy_routes.py::TestHistoryEndpoints::test_get_history PASSED [ 88%]
backend/tests/integration/test_copy_routes.py::TestHistoryEndpoints::test_get_history_with_pagination PASSED [ 88%]
backend/tests/integration/test_copy_routes.py::TestTemplatesEndpoints::test_get_templates PASSED [ 88%]
backend/tests/integration/test_copy_routes.py::TestTemplatesEndpoints::test_apply_template PASSED [ 88%]
backend/tests/integration/test_copy_routes.py::TestTemplatesEndpoints::test_apply_template_not_found PASSED [ 88%]
backend/tests/integration/test_copy_routes.py::TestTemplatesEndpoints::test_apply_template_missing_variable PASSED [ 88%]
backend/tests/integration/test_copy_routes.py::TestTemplatesEndpoints::test_create_custom_template PASSED [ 88%]
backend/tests/integration/test_copy_routes.py::TestTemplatesEndpoints::test_delete_template PASSED [ 88%]
backend/tests/integration/test_integrations_api.py::TestTypebotConversationFlow::test_complete_conversation_flow PASSED [ 89%]
backend/tests/integration/test_integrations_api.py::TestTypebotConversationFlow::test_conversation_with_variables PASSED [ 89%]
backend/tests/integration/test_integrations_api.py::TestN8nWorkflowFlow::test_workflow_execution_flow PASSED [ 89%]
backend/tests/integration/test_integrations_api.py::TestN8nWorkflowFlow::test_workflow_management_flow PASSED [ 89%]
backend/tests/integration/test_integrations_api.py::TestSystemIntegration::test_typebot_to_n8n_flow PASSED [ 89%]
backend/tests/integration/test_integrations_api.py::TestSystemIntegration::test_deal_alert_pipeline PASSED [ 89%]
backend/tests/integration/test_integrations_api.py::TestErrorRecovery::test_typebot_session_recovery PASSED [ 89%]
backend/tests/integration/test_integrations_api.py::TestErrorRecovery::test_n8n_workflow_retry PASSED [ 89%]
backend/tests/integration/test_integrations_api.py::TestPerformanceScenarios::test_batch_workflow_execution PASSED [ 89%]
backend/tests/integration/test_integrations_routes.py::TestN8nIntegration::test_list_workflows PASSED [ 90%]
backend/tests/integration/test_integrations_routes.py::TestN8nIntegration::test_trigger_workflow PASSED [ 90%]
backend/tests/integration/test_integrations_routes.py::TestN8nIntegration::test_get_execution PASSED [ 90%]
backend/tests/integration/test_integrations_routes.py::TestN8nIntegration::test_trigger_webhook PASSED [ 90%]
backend/tests/integration/test_integrations_routes.py::TestTypebotIntegration::test_start_chat PASSED [ 90%]
backend/tests/integration/test_integrations_routes.py::TestTypebotIntegration::test_send_message PASSED [ 90%]
backend/tests/integration/test_integrations_routes.py::TestTypebotIntegration::test_set_variable PASSED [ 90%]
backend/tests/integration/test_integrations_routes.py::TestTypebotIntegration::test_get_session PASSED [ 90%]
backend/tests/integration/test_integrations_routes.py::TestTypebotIntegration::test_get_session_not_found PASSED [ 91%]
backend/tests/integration/test_integrations_routes.py::TestConfigEndpoints::test_get_config PASSED [ 91%]
backend/tests/integration/test_integrations_routes.py::TestConfigEndpoints::test_update_config PASSED [ 91%]
backend/tests/integration/test_license_routes.py::test_validate_license_success PASSED [ 91%]
backend/tests/integration/test_license_routes.py::test_validate_license_not_found PASSED [ 91%]
backend/tests/integration/test_license_routes.py::test_validate_license_expired PASSED [ 91%]
backend/tests/integration/test_license_routes.py::test_validate_license_device_not_registered PASSED [ 91%]
backend/tests/integration/test_license_routes.py::test_activate_license_first_time PASSED [ 91%]
backend/tests/integration/test_license_routes.py::test_activate_license_add_device PASSED [ 91%]
backend/tests/integration/test_license_routes.py::test_activate_license_max_devices_reached PASSED [ 92%]
backend/tests/integration/test_license_routes.py::test_deactivate_device PASSED [ 92%]
backend/tests/integration/test_license_routes.py::test_get_license_status PASSED [ 92%]
backend/tests/integration/test_license_routes.py::test_get_plans PASSED  [ 92%]
backend/tests/integration/test_license_routes.py::TestLicenseEdgeCases::test_free_plan_max_one_device PASSED [ 92%]
backend/tests/integration/test_license_routes.py::TestLicenseEdgeCases::test_invalid_license_key_format PASSED [ 92%]
backend/tests/integration/test_license_routes.py::TestLicenseEdgeCases::test_license_key_not_found PASSED [ 92%]
backend/tests/integration/test_products_routes.py::test_get_products_cached PASSED [ 92%]
backend/tests/integration/test_products_routes.py::test_get_products_uncached PASSED [ 93%]
backend/tests/integration/test_products_routes.py::test_search_products PASSED [ 93%]
backend/tests/integration/test_products_routes.py::test_get_trending_products PASSED [ 93%]
backend/tests/integration/test_products_routes.py::test_get_categories PASSED [ 93%]
backend/tests/integration/test_products_routes.py::test_get_product_by_id_found PASSED [ 93%]
backend/tests/integration/test_products_routes.py::test_get_product_by_id_not_found PASSED [ 93%]
backend/tests/integration/test_products_routes.py::test_refresh_products_success PASSED [ 93%]
backend/tests/integration/test_scraper_integration.py::TestFormatProduct::test_format_product_with_string_images PASSED [ 93%]
backend/tests/integration/test_scraper_integration.py::TestFormatProduct::test_format_product_with_invalid_images_json PASSED [ 93%]
backend/tests/integration/test_scraper_integration.py::TestFormatProduct::test_format_product_with_none_images PASSED [ 94%]
backend/tests/integration/test_scraper_integration.py::TestFormatProduct::test_format_product_with_already_parsed_data PASSED [ 94%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_save_products_empty_list PASSED [ 94%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_save_products_single_product PASSED [ 94%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_save_products_batch_processing PASSED [ 94%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_save_products_upsert_on_conflict PASSED [ 94%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_get_products_all_filters_combined PASSED [ 94%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_get_products_invalid_sort_column_fallback PASSED [ 94%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_get_products_sort_order_asc PASSED [ 94%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_get_products_has_more_pagination PASSED [ 95%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_get_products_no_filters PASSED [ 95%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_search_products_basic PASSED [ 95%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_search_products_pagination PASSED [ 95%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_get_trending_products PASSED [ 95%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_get_trending_products_no_category PASSED [ 95%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_get_categories PASSED [ 95%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_get_product_by_id_found PASSED [ 95%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_get_product_by_id_not_found PASSED [ 96%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_enqueue_refresh_job PASSED [ 96%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_get_job_status_found PASSED [ 96%]
backend/tests/integration/test_scraper_integration.py::TestScraperOrchestratorIntegration::test_get_job_status_not_found PASSED [ 96%]
backend/tests/integration/test_social_auth_routes.py::TestTokenEncryption::test_encrypt_decrypt_token PASSED [ 96%]
backend/tests/integration/test_social_auth_routes.py::TestTokenEncryption::test_different_users_different_encryption PASSED [ 96%]
backend/tests/integration/test_social_auth_routes.py::TestOAuthInit::test_init_oauth_success PASSED [ 96%]
backend/tests/integration/test_social_auth_routes.py::TestOAuthInit::test_init_oauth_invalid_platform PASSED [ 96%]
backend/tests/integration/test_social_auth_routes.py::TestOAuthInit::test_init_oauth_unconfigured PASSED [ 96%]
backend/tests/integration/test_social_auth_routes.py::TestOAuthCallback::test_callback_invalid_state PASSED [ 97%]
